"","polls_id","answer_id","num_voted","users"
"1488",228235937,759791394,265,"138780345,62501045,271950320,77895757,78179,318427617,29681,8916590,181426155,4196372,171275150,939830,383042350,73508906,368358700,316245,31361085,89135957,8047498,1533196,11497326,80049,160578716,4667181,9271007,73905159,246143266,9428782,257686866,120021392,7886296,81260154,232091128,465704,2898920,3775194,13221751,35888048,189511583,140375920,84080735,35510008,111014628,174059527,81558628,1574042,3139901,307054954,362013605,30129738,53553330,52944671,19877531,74951175,681090,107939572,64956916,9507178,142566937,359206469,79166188,5708996,254115568,132209921,116974519,26900851,21405144,345080430,51209158,276405906,141446249,28633959,16417107,14346331,10175232,33058540,30111071,305482671,181044004,36837335,4628887,300334171,557859,73113275,29352252,39442564,37032075,43514746,360445838,17233451,3796960,9322257,31234007,49239543,407272,40340141,362942914,36796411,289108328,204900033,35022338,1288689,330355231,79073470,348059266,69489897,194986005,134181261,18259808,156232175,133834099,24642233,323951797,300817892,154664,221049823,56271961,264130644,222354763,35711151,13673506,25913383,5533712,13452232,113406,197730663,1401822,32357656,11169005,101307477,13485775,196499092,146368702,54462164,229558030,104868728,43901817,337903,2884369,92726077,133722589,230021315,343715339,95725315,20018555,221642381,65278440,67787393,3569026,499956,119945948,252494501,46888922,2452926,4600718,727144,166755950,40707987,335243,89342738,140432051,15142043,88694286,47774359,8304542,303072445,26059564,321529534,67947965,252491868,5266864,113847,41757178,93636849,208160418,98407025,7193731,11629,86446970,110385064,208801738,3777462,27216919,12957890,196402071,109876882,34218496,43864848,50474050,196931449,136448059,2898635,225073311,1256336,3810640,63166577,144603886,22896138,335122345,42821548,5424847,643500,78168190,113120995,1474534,1225941,1875375,92739,23944601,9558440,363240709,85037043,40280244,42319472,133904508,7160686,246121,303844572,2166092,84873892,23615065,189384838,13978160,5009981,22147490,490844,73968045,136654622,194758158,19248171,3105938,158987606,5421363,47951505,10213356,18587922,5168137,312064715,28627342,275876630,263241553,11633981,175974810,5861412,4881133,11542009,12105815,319263671,230009,232065572,34756299,57614671,9151141,54165411,58367629,4934453,705497,12716340,2476663,3162106,31948740,294741582,210329890,300704597,202315284"
"1489",228235937,759791395,91,"134070307,20391568,15871709,49651993,331991416,23351120,46633836,3002241,188526486,208608915,369048209,131756946,77621088,28477,10319995,344860030,90012233,66663608,41412331,25557567,2614283,3824,330593811,1558191,5902999,107710314,51181390,157065387,4701156,1840371,39679359,329367389,117762203,94770648,15138348,60467039,77648086,21527951,7484549,80433705,86247077,72971968,63300406,3665,4173176,33613095,30541895,824233,651672,20579775,98212806,1949926,133767951,94808571,579509,27729991,19900,68256,365306511,2218932,16895818,15432049,215045785,8741538,137350869,56504991,248545,3363527,49376102,118818534,3137339,35464894,17575635,11192403,71800329,222444265,149422776,69800,706700,9109240,939780,295577710,242870956,52366126,192321554,172755837,6955458,53789625,1688641,9027163,20410757"
"1490",228235937,759791396,105,"32807372,50594027,1118116,358943,7729188,600427,47133445,303011723,2572503,1549034,41797547,18187990,8037147,4827070,9853396,16649677,334543464,355402642,187085418,55110814,87863644,51102307,314413846,302742281,429242,3234101,3402424,11262916,1398277,121597728,1221824,64719697,185046410,53426615,129114,68747478,326384164,347462236,327500260,344421045,3779666,152545022,218505476,168495230,4545172,321673642,548042,319652173,305129026,170995467,90393261,32503835,19175968,27299277,20789807,287498800,25581349,41248015,98510858,24270892,12401917,3321293,15055852,12721681,73317069,14644609,1035072,6500519,70865862,239519509,53795730,44191924,262111000,46194288,196809367,306178806,139883034,1411667,11224994,35348,201730200,39202692,147212120,1120692,172471634,13471601,681356,15309053,32465233,2556263,56585823,138188837,4289265,198590428,262829981,90485263,27737522,16312104,170808829,240682,62772407,10893379,148409209,61041619,12236803"
"1491",228235937,759791397,312,"40703133,109140227,4527520,1484934,231509051,2507828,29618147,26297494,7958302,12220125,152181676,1461376,6611969,36873079,157654009,42372726,152275398,145376788,12160872,52037536,18852825,42926036,15887736,4515873,39864886,94956178,7611534,26221759,219370746,91118740,202242909,339384823,5490650,16892301,158985,5677823,176184325,23609652,1169467,30915238,8882963,209156370,2011539,44401178,323681682,184353638,57601587,1896693,158821343,1032284,72790760,248922691,151138607,154356794,4088882,751059,118168275,8728887,5275178,1130749,157280719,19466490,92033069,90461235,54839544,307473961,34216769,325020523,33285846,182426016,110539048,205671516,343840760,162410924,41501976,5393268,29883598,13093811,8596622,26390758,140794487,22144171,437438,22062059,46301,21829197,294668065,66482797,153459341,24134442,333585,76329066,272154613,2186194,354097075,19037326,8520410,218719909,127481047,2114975,105667582,2263029,68644883,137920254,294098590,366447521,137512907,392005,231359226,354296209,236460607,6225993,113766426,3079081,216184313,1885274,298339516,138852178,1790905,50551773,54425572,144117785,76328027,144320959,233612360,3160485,342418216,21285270,9550343,42157898,96561812,1838696,56649414,230010593,6267226,51440548,601657,15047022,179600532,135399106,22110591,141430993,9521648,16726547,286434,114263943,139439829,25901,136568,118824711,29268754,4271525,71112910,19267389,207187909,95231718,31658972,95638570,5265624,315202200,213685065,8432074,19361459,152714754,17700275,13679247,75016280,146005390,113315887,46733648,134881144,92735572,1163085,243778580,8963800,122297215,46411361,358893953,143606507,18633922,251392342,24375719,38093612,114552549,7460801,27292334,170229202,4835312,60830343,79373278,83634351,54191995,188247516,156765234,136464814,663095,152958738,1529141,19472738,32349572,97916564,744363,39616363,205453,7488724,4157504,95797706,23416156,42404807,3764447,233751056,37665605,49687517,341602995,19630916,129679553,13043158,342354857,240370812,15308163,234678987,44279185,26493255,66945888,20929039,299343959,6699449,22843503,54097838,302201037,23148861,39850639,82304400,270871614,60661850,11151336,3283631,65873009,196813227,36031102,282928235,1757203,60239217,165147127,8017026,231446329,68634897,67541,8330324,77798728,313648339,123613551,32895325,12230945,4930265,37938857,40808283,26160589,46075944,10404406,18273256,551858,903465,91383945,2113436,18351144,45354215,466915,29733205,324325,981229,8226646,112171358,132753502,17893919,32442331,323041746,5597939,45123219,154397022,333925181,231050364,148288312,70095421,245914397,11906773,45569,781152,132853330,7866869,1406643,215523987,196835387,4486407,201693461,81246894,3887346,12930553,50775818,347469687,125574593,69899175,13943036,140142721,10830284,72021986,12198027,64324938,203100094,84664198,22633930,139892809"
"1492",228235937,759791398,33,"238125961,50449536,122690798,24530087,63391577,199632147,4789501,252400942,121985936,200984384,46317975,38576377,5522822,168347377,174055763,150336890,270916803,1329469,433196,31030,10773956,7341272,47111132,7727650,120597711,86771196,329605,296267139,251583,64917,187456597,141868029,113106617"
"1493",228215073,759717215,12,"41412331,166392133,261750228,78743578,31948740,90176956,59073125,1455238,44705432,663095,8696772,38171569"
"1494",228215073,759717216,10,"192981650,46301,90485263,45354926,15757371,33857974,149484310,11654924,1148182,264130644"
"1495",228215073,759717217,5,"479900,90393261,225434,103011847,46867961"
"1496",228215073,759717218,2,"188238665,151771969"
"1497",228215073,759717219,122,"86724863,11442336,46035969,4789501,160181027,72790760,334543464,2260076,1398277,116974519,145148823,230010593,183489320,3796960,51440548,14163347,6525454,309461710,139439829,156232175,24642233,17700275,239519509,65238539,287498800,46411361,170229202,355840614,156765234,86771196,329605,32349572,296267139,488759,4680915,7193731,302201037,257683715,196835387,9151141,6940790,196813227,19630916,137686920,38941042,5097533,319067816,694392,57728602,114552549,110528815,5421,7121,251392342,60830343,72316277,410520,7460801,62255081,16355910,135092767,306971170,30440540,25349201,3321293,22843503,12793235,154220481,107460306,247986,8330324,13429352,25027694,2751159,134881144,9645,70865862,4835312,3363527,180698933,6941240,35348,18573748,2344305,72689,68768094,506144,7566701,3919414,30579023,115149260,24332029,166755950,272433,161134,329593241,51258864,54462164,73050564,27958346,324305782,681917,47951505,185317552,86044,671203,973875,2924591,201007688,6319054,434469,788126,16243541,187456597,17226878,102501392,2333768,171821520,73033884,33538626,319132961,37401"
"1498",228110334,759348007,18,"5737660,170659329,330593811,4742108,395535,67363039,222984966,320245135,289108328,215045785,42179453,26500468,142198611,321673642,56908569,87457280,152678263,202315284"
"1499",228110334,759348008,11,"171275150,34234171,71204,34011136,276647059,279286064,175461564,182826502,90485263,681917,317861902"
"1500",228110334,759348009,30,"65147,15400512,61780,12910082,43688250,101281725,355402642,1398277,3160485,150336890,5956195,171821520,70865862,70964931,189635356,8416027,203718864,80686437,145593625,65499,79373278,32973840,353503189,12785518,3363527,64823251,84460314,50427004,1777036,136742333"
"1501",228110334,759348010,136,"252264464,42425637,41757178,87548570,147455364,240680770,160868828,67469292,97975004,47915894,14154684,57155812,48719469,12879313,55426580,197537263,10180397,4789501,38130354,18637960,2782134,72790760,210067,31482957,48691285,12881548,68644883,59020296,34071049,98212806,230010593,22110591,11366986,31658972,65238539,130163970,5533712,287498800,23979170,4312726,147212120,32442331,133548647,137686920,134881144,72689,17700275,262829981,54191995,319067816,137254028,41637793,76386359,188247516,114552549,817083,73544434,139439829,95725315,32349572,157313818,104119888,92078830,2195010,54462164,136673900,60830343,44394293,94564966,3770361,139574921,202708669,138283314,154298058,19333468,62785926,47111132,272154613,2375619,251392342,39864886,8981238,62540127,101873673,329605,170229202,21493131,57081964,26280553,247631559,715652,137288146,136754944,322957034,58145422,50240426,694392,6165467,196813227,22843503,214971919,362013605,18268905,1747623,2194,2344305,120597711,67947965,66700646,5168137,8596622,2924591,4250637,95326421,46411361,36409431,47774359,62255081,8664604,139088,10025180,30483868,150559801,163858761,3321293,147853134,122652416,29545979,208059407,6941240,96494545,101228515,24375719,1134308,81517723,242452765"
"1502",228110334,759348011,29,"57520382,14169,92212424,7946766,56443185,343840760,18414143,75242922,86771196,170635757,9151141,104226282,25027694,305090145,296267139,859485,3796960,41248015,66878639,92861801,223665326,12883474,172895855,15889246,33538626,1503669,11206321,113947564,345235550"
"1503",227981228,758895917,11,"2941885,23416168,2529820,50517029,364080180,252456142,101831600,321673642,3321293,251392342,208801738"
"1504",227981228,758895918,6,"119010088,681090,36837335,7727650,277922967,10913175"
"1505",227981228,758895919,5,"1398277,295577710,139078674,26040568,1901271"
"1506",227981228,758895921,7,"40899491,72790760,34829120,68750167,64823251,84755626,17570237"
"1507",227981228,758895922,92,"9271007,1029974,140103365,141007863,216493,156570005,134727401,4789501,370582957,4701156,210067,229148616,888789,98212806,3796960,136654622,230010593,150336890,68804409,215045785,130163970,5533712,287498800,86771196,97916564,234108794,17047184,262829981,217529734,134881144,26500468,46733648,25027694,17700275,54191995,319067816,142198611,251583,294144714,64341782,139439829,146611075,32349572,54462164,296267139,60830343,44394293,135092767,8416027,41248015,62785926,272154613,361902,329605,101873673,26853066,113315887,170229202,328888824,18573748,25036383,189386035,104320018,715654,22843503,63166577,3658495,24375719,67572920,149165105,120597711,86044,32935261,2122251,99970839,27627682,8017026,79373278,21925237,42404807,1944220,19630916,152958738,2889986,19233574,459673,2410003,90485263,139088,184873730,145362926,132475978"
"1508",228072146,759213457,31,"81052539,368358700,322674864,500114,371354776,214945505,1299524,113743474,12254968,15107195,32503835,43514746,90393261,20789807,86771196,6457920,171821520,223268612,190956018,97541019,60830343,8017026,36629052,1433484,151313602,64234588,210371843,301083396,54462164,32316596,29056956"
"1509",228072146,759213458,90,"56905924,5195314,67695406,3673632,101738170,145954368,18503483,29061892,18217856,67492914,38966901,50461599,149579339,146683828,57460332,1386374,104942901,80706630,188974613,18106205,159812885,56071082,145321738,68450983,16789587,52300895,223834254,79830850,28683469,57064621,183046570,23617896,7984431,2293064,15884153,140174975,393646,106242086,148013980,189972670,25414627,99731830,182340441,141440454,56649414,3629429,312502201,96371857,579509,136568,205488,145676671,49637273,24436763,93636849,136557989,149484310,2263029,749026,72704791,70964931,353964628,135092767,41248015,100768040,92549737,3410394,182826502,181044004,336569988,101775476,2022947,18587922,348617686,18750594,3363527,353503189,3538361,67947965,121770299,4894888,349994096,140937114,56475810,123142119,24223274,11813199,5164461,9175591,1666556"
"1510",228072146,759213459,21,"138952316,17518972,1398277,582503,98510858,132122099,70865862,8416027,361902,321529534,17336517,17299665,51948375,158898446,1035072,3568246,94878990,98878208,25907363,113502023,197730663"
"1511",228072146,759213460,NA,"0"
"1512",228072146,759213461,151,"96781813,270584352,146067222,2124340,973077,1586213,38891242,61558287,2050550,39596920,2603056,829692,2203073,173067203,18061126,4789501,72790760,240995872,1150238,19466490,307473961,48980,174254,3402424,318827675,3079081,888789,13594243,230010593,150336890,68804409,186021603,7361440,31658972,114829665,130163970,287498800,25581349,23979170,33381599,7802222,32442331,303329578,31948740,133548647,137686920,182175603,19038590,319067816,16726547,272154613,817083,139439829,305090145,32349572,296267139,44394293,194110568,3796960,66878639,57485872,329605,79373278,39864886,26853066,113315887,153459341,328888824,141986795,167584823,15889246,22843503,239185373,5168137,251392342,224495906,10665893,81087,132539109,45354215,12317509,196908614,38130354,8599890,22020923,97371414,298669764,367750,285540296,19630916,239519509,44736987,209834318,1686508,1559590,18322350,143896712,3321293,645913,98430874,17700275,2375178,24270892,284308185,67564191,6941240,133633479,149165105,23416156,25477603,156232175,139088,551858,159221995,152958738,25036383,54074176,251702500,134881144,35903137,83919966,161165118,338490754,1951879,35536997,13411274,82304400,279286064,96494545,196813227,833701,54191995,3658495,459673,7614779,16355910,11163859,96824849,349383266,100032703,1581000,2912211,262111000,251833780,86899596,138005147,209693159,44953398,25378980,87462531,6165467"
