X.1,id_post,Правильный.адрес,Оценка,X,reviewer_id,answer_id,answer_text,address,score_test,score,question_poll,date
13279,30347,"Финский переулок, 9",6,403947,13447212,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13280,30347,"Финский переулок, 9",6,403948,191778335,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13281,30347,"Финский переулок, 9",6,403949,6003524,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13282,30347,"Финский переулок, 9",6,403950,359080967,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13283,30347,"Финский переулок, 9",6,403951,52693595,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13284,30347,"Финский переулок, 9",6,403952,2026332,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13285,30347,"Финский переулок, 9",6,403953,255488722,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13286,30347,"Финский переулок, 9",6,403954,31015424,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13287,30347,"Финский переулок, 9",6,403955,3814097,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13288,30347,"Финский переулок, 9",6,403956,168873640,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13289,30347,"Финский переулок, 9",6,403957,308190235,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13290,30347,"Финский переулок, 9",6,403958,60809569,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13291,30347,"Финский переулок, 9",6,403959,145523931,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13292,30347,"Финский переулок, 9",6,403960,1486587,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13293,30347,"Финский переулок, 9",6,403961,91684666,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13294,30347,"Финский переулок, 9",6,403962,248782,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13295,30347,"Финский переулок, 9",6,403963,229886955,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13296,30347,"Финский переулок, 9",6,403964,683819,781426895,Шаверма там хуже,"['#шаверма_ПлощадьЛенина', '#шаверма_Ленина']",['ОЦЕНКА : 6'],6.0,"Внимание, опрос",1470033026
13297,30285,"Ланское шоссе, 43",8,404689,31987994,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13298,30285,"Ланское шоссе, 43",8,404690,11375740,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13299,30285,"Ланское шоссе, 43",8,404691,112209319,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13300,30285,"Ланское шоссе, 43",8,404692,33521802,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13301,30285,"Ланское шоссе, 43",8,404693,181728851,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13302,30285,"Ланское шоссе, 43",8,404694,40302319,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13303,30285,"Ланское шоссе, 43",8,404695,2498856,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13304,30285,"Ланское шоссе, 43",8,404696,300817804,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13305,30285,"Ланское шоссе, 43",8,404697,651045,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13306,30285,"Ланское шоссе, 43",8,404698,7459539,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13307,30285,"Ланское шоссе, 43",8,404699,253656475,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13308,30285,"Ланское шоссе, 43",8,404700,313122613,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13309,30285,"Ланское шоссе, 43",8,404701,189211007,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13310,30285,"Ланское шоссе, 43",8,404702,106344813,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13311,30285,"Ланское шоссе, 43",8,404703,154844518,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13312,30285,"Ланское шоссе, 43",8,404704,180362825,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13313,30285,"Ланское шоссе, 43",8,404705,13978160,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13314,30285,"Ланское шоссе, 43",8,404706,144827610,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13315,30285,"Ланское шоссе, 43",8,404707,274726043,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13316,30285,"Ланское шоссе, 43",8,404708,152326849,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13317,30285,"Ланское шоссе, 43",8,404709,14576914,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13318,30285,"Ланское шоссе, 43",8,404710,2622577,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13319,30285,"Ланское шоссе, 43",8,404711,62058773,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13320,30285,"Ланское шоссе, 43",8,404712,229687149,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
13321,30285,"Ланское шоссе, 43",8,404713,341610617,780708400,Согласен(на) с автором,"['#шаверма_Пионерская', '#шаверма_ЧёрнаяРечка']",['ОЦЕНКА: 8'],8.0,"Внимание, опрос",1469802914
